Batch Data Path,D:\DATA\2026년\2. 2026년 2월\VOC10(HS 2.25 DL 2.26 LT 2.26 PL 2.27) R\QuantResults\VOC10.batch.bin
Analysis Time,2026-03-01 오전 9:38:23,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-03-01 오전 9:38:23,Analyze Quant Version,10.2,Report Quant Version,10.2
"1,1-DCE"
Data File,,Type,RT,,Resp.,,ISTD Resp,,Final Conc.
Xylene,,7.899,0,1960,,ND,mg/L
"1,1-DCE"
,,
DCM
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,D:\DATA\2026년\2. 2026년 2월\VOC10(HS 2.25 DL 2.26 LT 2.26 PL 2.27) R\QuantResults\VOC10.batch.bin
Analysis Time,2026-03-01 오전 9:38:23,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:06:13,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-03-01 오전 9:38:23,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-28 오후 3:20:19,Data File,MBK.D
Type,Blank,Name,MBK
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,2255,,ND,mg/L
DCM,,5.153,13057,2255,,0.000,mg/L
Chloroform,,,,2255,,ND,mg/L
Carbon Chloride,,,,2255,,ND,mg/L
"1,2-DCE",,,,2255,,ND,mg/L
Benzene,,,,2255,,ND,mg/L
TCE,,,,2255,,ND,mg/L
Toluene,,,,2255,,ND,mg/L
PCE,,,,2255,,ND,mg/L
Xylene,,0.000,0,2255,,ND,mg/L
"1,1-DCE"
,,
DCM
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,D:\DATA\2026년\2. 2026년 2월\VOC10(HS 2.25 DL 2.26 LT 2.26 PL 2.27) R\QuantResults\VOC10.batch.bin
Analysis Time,2026-03-01 오전 9:38:23,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:06:13,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-03-01 오전 9:38:23,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-28 오후 3:45:44,Data File,CCV-.D
Type,QC,Name,CCV-
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.996,163911,1702,,0.185,mg/L
DCM,,5.153,44592,1702,,0.160,mg/L
Chloroform,,5.720,81783,1702,,0.167,mg/L
Carbon Chloride,,5.922,107224,1702,,0.193,mg/L
"1,2-DCE",,5.986,55197,1702,,0.179,mg/L
Benzene,,5.993,168836,1702,,0.159,mg/L
TCE,,6.232,51167,1702,,0.167,mg/L
Toluene,,6.851,175223,1702,,0.162,mg/L
PCE,,7.150,40357,1702,,0.174,mg/L
Xylene,,7.931,208485,1702,,0.163,mg/L
"1,1-DCE"
,,
DCM
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
