Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Analyze Quant Version,10.2,Report Quant Version,10.2
"1,1-DCE"
Data File,,Type,RT,,Resp.,,ISTD Resp,,Final Conc.
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 2:23:22,Data File,YS-02.D
Type,Sample,Name,YS-02
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,5324,,ND,mg/L
Carbon Chloride,,,,5324,,ND,mg/L
"1,2-DCE",,,,5324,,ND,mg/L
TCE,,,,5324,,ND,mg/L
Toluene,,6.854,13235,5324,,0.017,mg/L
PCE,,,,5324,,ND,mg/L
Xylene,,0.000,0,5324,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 2:36:06,Data File,YS-03.D
Type,Sample,Name,YS-03
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,5580,,ND,mg/L
Carbon Chloride,,,,5580,,ND,mg/L
"1,2-DCE",,,,5580,,ND,mg/L
TCE,,,,5580,,ND,mg/L
Toluene,,,,5580,,ND,mg/L
PCE,,,,5580,,ND,mg/L
Xylene,,0.000,0,5580,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 2:48:51,Data File,YS-04.D
Type,Sample,Name,YS-04
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,6410,,ND,mg/L
Carbon Chloride,,,,6410,,ND,mg/L
"1,2-DCE",,,,6410,,ND,mg/L
TCE,,,,6410,,ND,mg/L
Toluene,,,,6410,,ND,mg/L
PCE,,,,6410,,ND,mg/L
Xylene,,0.000,0,6410,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 3:01:34,Data File,YS-05.D
Type,Sample,Name,YS-05
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,5884,,ND,mg/L
Carbon Chloride,,,,5884,,ND,mg/L
"1,2-DCE",,,,5884,,ND,mg/L
TCE,,,,5884,,ND,mg/L
Toluene,,,,5884,,ND,mg/L
PCE,,,,5884,,ND,mg/L
Xylene,,0.000,0,5884,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 3:14:21,Data File,YS-06.D
Type,Sample,Name,YS-06
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,5104,,ND,mg/L
Carbon Chloride,,,,5104,,ND,mg/L
"1,2-DCE",,,,5104,,ND,mg/L
TCE,,,,5104,,ND,mg/L
Toluene,,,,5104,,ND,mg/L
PCE,,,,5104,,ND,mg/L
Xylene,,0.000,0,5104,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 3:27:05,Data File,YS-07.D
Type,Sample,Name,YS-07
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,5043,,ND,mg/L
Carbon Chloride,,,,5043,,ND,mg/L
"1,2-DCE",,,,5043,,ND,mg/L
TCE,,,,5043,,ND,mg/L
Toluene,,,,5043,,ND,mg/L
PCE,,,,5043,,ND,mg/L
Xylene,,0.000,0,5043,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 3:39:52,Data File,YS-08.D
Type,Sample,Name,YS-08
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,219,,ND,mg/L
Carbon Chloride,,,,219,,ND,mg/L
"1,2-DCE",,,,219,,ND,mg/L
TCE,,,,219,,ND,mg/L
Toluene,,,,219,,ND,mg/L
PCE,,,,219,,ND,mg/L
Xylene,,0.000,0,219,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 3:52:38,Data File,YS-09.D
Type,Sample,Name,YS-09
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,4322,,ND,mg/L
Carbon Chloride,,,,4322,,ND,mg/L
"1,2-DCE",,,,4322,,ND,mg/L
TCE,,,,4322,,ND,mg/L
Toluene,,,,4322,,ND,mg/L
PCE,,,,4322,,ND,mg/L
Xylene,,0.000,0,4322,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 4:05:37,Data File,YS-10.D
Type,Sample,Name,YS-10
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,4279,,ND,mg/L
Carbon Chloride,,,,4279,,ND,mg/L
"1,2-DCE",,,,4279,,ND,mg/L
TCE,,,,4279,,ND,mg/L
Toluene,,,,4279,,ND,mg/L
PCE,,,,4279,,ND,mg/L
Xylene,,0.000,0,4279,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 4:18:23,Data File,YS-11.D
Type,Sample,Name,YS-11
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,3788,,ND,mg/L
Carbon Chloride,,,,3788,,ND,mg/L
"1,2-DCE",,,,3788,,ND,mg/L
TCE,,,,3788,,ND,mg/L
Toluene,,,,3788,,ND,mg/L
PCE,,,,3788,,ND,mg/L
Xylene,,0.000,0,3788,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 4:31:09,Data File,YS-12.D
Type,Sample,Name,YS-12
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,3979,,ND,mg/L
Carbon Chloride,,,,3979,,ND,mg/L
"1,2-DCE",,,,3979,,ND,mg/L
TCE,,,,3979,,ND,mg/L
Toluene,,,,3979,,ND,mg/L
PCE,,,,3979,,ND,mg/L
Xylene,,0.000,0,3979,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 4:49:39,Data File,YS-13.D
Type,Sample,Name,YS-13
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,3261,,ND,mg/L
Carbon Chloride,,,,3261,,ND,mg/L
"1,2-DCE",,,,3261,,ND,mg/L
TCE,,,,3261,,ND,mg/L
Toluene,,,,3261,,ND,mg/L
PCE,,,,3261,,ND,mg/L
Xylene,,0.000,0,3261,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 5:02:36,Data File,YS-14.D
Type,Sample,Name,YS-14
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,3054,,ND,mg/L
Carbon Chloride,,,,3054,,ND,mg/L
"1,2-DCE",,,,3054,,ND,mg/L
TCE,,,,3054,,ND,mg/L
Toluene,,,,3054,,ND,mg/L
PCE,,,,3054,,ND,mg/L
Xylene,,0.000,0,3054,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 5:15:32,Data File,YS-15.D
Type,Sample,Name,YS-15
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,2957,,ND,mg/L
Carbon Chloride,,,,2957,,ND,mg/L
"1,2-DCE",,,,2957,,ND,mg/L
TCE,,,,2957,,ND,mg/L
Toluene,,,,2957,,ND,mg/L
PCE,,,,2957,,ND,mg/L
Xylene,,0.000,0,2957,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 5:28:27,Data File,YS-16.D
Type,Sample,Name,YS-16
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,2987,,ND,mg/L
Carbon Chloride,,,,2987,,ND,mg/L
"1,2-DCE",,,,2987,,ND,mg/L
TCE,,,,2987,,ND,mg/L
Toluene,,,,2987,,ND,mg/L
PCE,,,,2987,,ND,mg/L
Xylene,,0.000,0,2987,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 5:41:20,Data File,YS-17.D
Type,Sample,Name,YS-17
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,3036,,ND,mg/L
Carbon Chloride,,,,3036,,ND,mg/L
"1,2-DCE",,,,3036,,ND,mg/L
TCE,,,,3036,,ND,mg/L
Toluene,,,,3036,,ND,mg/L
PCE,,,,3036,,ND,mg/L
Xylene,,0.000,0,3036,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 5:54:12,Data File,YS-18.D
Type,Sample,Name,YS-18
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,2463,,ND,mg/L
Carbon Chloride,,,,2463,,ND,mg/L
"1,2-DCE",,,,2463,,ND,mg/L
TCE,,,,2463,,ND,mg/L
Toluene,,,,2463,,ND,mg/L
PCE,,,,2463,,ND,mg/L
Xylene,,0.000,0,2463,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 6:07:08,Data File,MBK-2.D
Type,Blank,Name,MBK-2
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,2970,,ND,mg/L
Carbon Chloride,,,,2970,,ND,mg/L
"1,2-DCE",,,,2970,,ND,mg/L
TCE,,,,2970,,ND,mg/L
Toluene,,,,2970,,ND,mg/L
PCE,,,,2970,,ND,mg/L
Xylene,,0.000,0,2970,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 6:32:53,Data File,-CCV-2.D
Type,QC,Name,-CCV-2
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.991,120680,2061,,0.176,mg/L
Carbon Chloride,,5.922,201900,2061,,0.239,mg/L
"1,2-DCE",,5.986,43020,2061,,0.211,mg/L
TCE,,6.232,62624,2061,,0.166,mg/L
Toluene,,6.854,196831,2061,,0.152,mg/L
PCE,,7.150,85401,2061,,0.192,mg/L
Xylene,,7.937,269742,2061,,0.157,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 6:45:44,Data File,HJ-01.D
Type,Sample,Name,HJ-01
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,3247,,ND,mg/L
Carbon Chloride,,,,3247,,ND,mg/L
"1,2-DCE",,5.961,0,3247,,ND,mg/L
TCE,,,,3247,,ND,mg/L
Toluene,,,,3247,,ND,mg/L
PCE,,,,3247,,ND,mg/L
Xylene,,0.000,0,3247,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 6:58:36,Data File,HJ-02.D
Type,Sample,Name,HJ-02
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,3017,,ND,mg/L
Carbon Chloride,,,,3017,,ND,mg/L
"1,2-DCE",,,,3017,,ND,mg/L
TCE,,,,3017,,ND,mg/L
Toluene,,6.851,1028029,3017,,0.507,mg/L
PCE,,,,3017,,ND,mg/L
Xylene,,0.000,0,3017,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 7:11:28,Data File,HJ-03.D
Type,Sample,Name,HJ-03
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,2795,,ND,mg/L
Carbon Chloride,,,,2795,,ND,mg/L
"1,2-DCE",,,,2795,,ND,mg/L
TCE,,,,2795,,ND,mg/L
Toluene,,,,2795,,ND,mg/L
PCE,,,,2795,,ND,mg/L
Xylene,,0.000,0,2795,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 7:24:23,Data File,HJ-04.D
Type,Sample,Name,HJ-04
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,2272,,ND,mg/L
Carbon Chloride,,,,2272,,ND,mg/L
"1,2-DCE",,,,2272,,ND,mg/L
TCE,,,,2272,,ND,mg/L
Toluene,,,,2272,,ND,mg/L
PCE,,,,2272,,ND,mg/L
Xylene,,0.000,0,2272,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
