Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Analyze Quant Version,10.2,Report Quant Version,10.2
"1,1-DCE"
Data File,,Type,RT,,Resp.,,ISTD Resp,,Final Conc.
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 3:41:12,Data File,JR-02 R.D
Type,Sample,Name,JR-02 R
Dil.,10,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8697,,ND,mg/L
Chloroform,,5.715,14355,8697,,0.047,mg/L
Carbon Chloride,,,,8697,,ND,mg/L
"1,2-DCE",,5.980,37689,8697,,0.719,mg/L
Benzene,,,,8697,,ND,mg/L
TCE,,,,8697,,ND,mg/L
Toluene,,,,8697,,ND,mg/L
PCE,,,,8697,,ND,mg/L
Xylene,,0.000,0,8697,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 3:54:11,Data File,MBK.D
Type,Blank,Name,MBK
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8990,,ND,mg/L
Chloroform,,5.720,13020,8990,,0.003,mg/L
Carbon Chloride,,,,8990,,ND,mg/L
"1,2-DCE",,,,8990,,ND,mg/L
Benzene,,,,8990,,ND,mg/L
TCE,,,,8990,,ND,mg/L
Toluene,,,,8990,,ND,mg/L
PCE,,,,8990,,ND,mg/L
Xylene,,0.000,0,8990,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 4:22:11,Data File,CCV.D
Type,QC,Name,CCV
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.991,287779,8082,,0.170,mg/L
Chloroform,,5.715,239793,8082,,0.168,mg/L
Carbon Chloride,,5.922,253374,8082,,0.142,mg/L
"1,2-DCE",,5.980,102173,8082,,0.198,mg/L
Benzene,,5.993,559607,8082,,0.168,mg/L
TCE,,6.232,169643,8082,,0.153,mg/L
Toluene,,6.851,575669,8082,,0.153,mg/L
PCE,,7.145,176999,8082,,0.133,mg/L
Xylene,,7.931,763877,8082,,0.149,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 4:34:54,Data File,-CCV-.D
Type,QC,Name,-CCV-
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.991,385905,6867,,0.264,mg/L
Chloroform,,5.715,253142,6867,,0.210,mg/L
Carbon Chloride,,5.922,372716,6867,,0.238,mg/L
"1,2-DCE",,5.980,101337,6867,,0.230,mg/L
Benzene,,5.993,599999,6867,,0.211,mg/L
TCE,,6.232,200341,6867,,0.210,mg/L
Toluene,,6.851,642775,6867,,0.199,mg/L
PCE,,7.145,237350,6867,,0.205,mg/L
Xylene,,7.931,871100,6867,,0.198,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
